Match_ID,Year,Round,H/A?,H/A Win?,Points For,Points Against,Margin,"Team Won? (1=W, 0=L)",Team_against_ID,Kicks,Handballs,Disposals,Kick to HB Ratio,Marks,Tackles,Hitouts,Frees For,Frees Against,Goals Kicked,Goal Assists1,Behinds Kicked,Rushed Behinds,Scoring Shots,Conversion %,Disposals Per Goal,Disposals Per Scoring Shot,Clearances1,Clangers1,Rebound 50s1,Inside 50s,In50s Per Scoring Shot,In50s Per Goal,% In50s Score,% In50s Goal,Height,Weight,Age,Av Games,<50 Games,50-99 Games,100-149 Games,>150 Games,Contested Poss,Uncontested Poss,Effective Disposals,Disposal Efficiency,Contested Marks,Marks Inside 50,1%ers,Bounces,Goal Assist %,Kicks (O),Handballs (O),Disposals (O),Kick to HB Ratio (O),Marks (O),Tackles(O),Hitouts(O),Frees For(O),Frees Against(O),Goals Kicked(O),Goal Assists1(O),Behinds Kicked(O),Rushed Behinds(O),Scoring Shots(O),Conversion %(O),Disposals Per Goal(O),Disposals Per Scoring Shot(O),Clearances1(O),Clangers1(O),Rebound 50s1(O),Inside 50s(O),In50s Per Scoring Shot(O),In50s Per Goal(O),% In50s Score(O),% In50s Goal(O),Height(O),Weight(O),Age(O),Av Games(O),<50 Games(O),50-99 Games(O),100-149 Games(O),>150 Games(O),Contested Poss(O),Uncontested Poss(O),Effective Disposals(O),Disposal Efficiency(O),Contested Marks(O),Marks Inside 50(O),1%ers(O),Bounces(O),Goal Assist %(O)
6363,2016.0,23.0,1.0,0.0,79.0,103.0,-24.0,0.0,5.0,202.0,166.0,368.0,1.22,88.0,54.0,31.0,9.0,19.0,10.0,6.0,17.0,2.0,29.0,34.5,36.8,12.69,26.0,46.0,28.0,61.0,2.1,6.1,44.3,16.4,188.9,88.3,24.91,84.0,10.0,5.0,4.0,3.0,132.0,237.0,275.0,74.7,8.0,16.0,42.0,13.0,60.0,216.0,164.0,380.0,1.32,115.0,54.0,22.0,19.0,9.0,15.0,12.0,11.0,2.0,28.0,53.6,25.33,13.57,31.0,37.0,45.0,45.0,1.61,3.0,57.8,33.3,188.1,85.4,24.49,77.6,10.0,6.0,3.0,3.0,114.0,272.0,303.0,79.7,7.0,15.0,42.0,4.0,80.0
9307,2017.0,1.0,0.0,1.0,89.0,132.0,-43.0,0.0,14.0,215.0,132.0,347.0,1.63,99.0,67.0,50.0,25.0,12.0,14.0,8.0,4.0,1.0,19.0,73.7,24.79,18.26,38.0,52.0,38.0,48.0,2.53,3.43,37.5,29.2,188.8,87.3,24.91,84.9,10.0,4.0,4.0,4.0,140.0,203.0,256.0,73.8,14.0,15.0,55.0,8.0,57.1,200.0,152.0,352.0,1.32,65.0,88.0,35.0,12.0,25.0,20.0,13.0,9.0,3.0,32.0,62.5,17.6,11.0,40.0,56.0,33.0,61.0,1.91,3.05,47.5,32.8,186.7,86.7,25.8,94.2,6.0,7.0,2.0,7.0,147.0,207.0,278.0,79.0,11.0,16.0,33.0,3.0,65.0
9323,2017.0,2.0,1.0,0.0,64.0,86.0,-22.0,0.0,11.0,223.0,135.0,358.0,1.65,117.0,45.0,26.0,18.0,25.0,9.0,6.0,9.0,1.0,19.0,47.4,39.78,18.84,27.0,60.0,38.0,56.0,2.95,6.22,32.1,16.1,188.8,87.3,25.0,85.9,10.0,4.0,4.0,4.0,131.0,231.0,255.0,71.2,6.0,10.0,40.0,8.0,66.7,251.0,171.0,422.0,1.47,133.0,62.0,30.0,25.0,18.0,13.0,7.0,7.0,1.0,21.0,61.9,32.46,20.1,30.0,54.0,47.0,54.0,2.57,4.15,37.0,24.1,187.5,88.5,23.58,71.2,12.0,4.0,4.0,2.0,138.0,287.0,316.0,74.9,9.0,12.0,46.0,5.0,53.8
9332,2017.0,3.0,0.0,0.0,57.0,42.0,15.0,1.0,5.0,249.0,102.0,351.0,2.44,78.0,110.0,41.0,21.0,14.0,7.0,3.0,10.0,5.0,22.0,31.8,50.14,15.95,46.0,55.0,31.0,59.0,2.68,8.43,28.8,11.9,188.4,87.1,24.74,86.0,10.0,4.0,4.0,4.0,161.0,174.0,216.0,61.5,9.0,5.0,69.0,1.0,42.9,216.0,133.0,349.0,1.62,52.0,99.0,52.0,14.0,21.0,6.0,3.0,5.0,1.0,12.0,50.0,58.17,29.08,37.0,71.0,49.0,37.0,3.08,6.17,29.7,16.2,186.7,86.4,26.8,106.6,6.0,6.0,5.0,5.0,157.0,175.0,205.0,58.7,6.0,6.0,63.0,0.0,50.0
9338,2017.0,4.0,0.0,1.0,82.0,108.0,-26.0,0.0,8.0,223.0,98.0,321.0,2.28,109.0,82.0,25.0,20.0,10.0,12.0,8.0,9.0,1.0,22.0,54.5,26.75,14.59,28.0,32.0,26.0,44.0,2.0,3.67,47.7,27.3,188.5,86.6,24.16,79.5,11.0,4.0,3.0,4.0,118.0,201.0,241.0,75.1,12.0,13.0,35.0,10.0,66.7,229.0,212.0,441.0,1.08,118.0,44.0,40.0,10.0,20.0,17.0,12.0,6.0,0.0,23.0,73.9,25.94,19.17,39.0,54.0,32.0,46.0,2.0,2.71,50.0,37.0,187.9,86.0,24.16,77.5,9.0,8.0,2.0,3.0,131.0,304.0,341.0,77.3,12.0,18.0,31.0,12.0,70.6
9343,2017.0,5.0,1.0,0.0,47.0,137.0,-90.0,0.0,13.0,214.0,150.0,364.0,1.43,99.0,49.0,34.0,12.0,11.0,6.0,4.0,9.0,2.0,17.0,35.3,60.67,21.41,35.0,52.0,43.0,38.0,2.24,6.33,39.5,15.8,188.2,86.1,23.58,66.0,13.0,4.0,2.0,3.0,133.0,229.0,257.0,70.6,8.0,6.0,49.0,1.0,66.7,237.0,211.0,448.0,1.12,105.0,79.0,47.0,11.0,12.0,20.0,14.0,17.0,0.0,37.0,54.1,22.4,12.11,41.0,45.0,30.0,71.0,1.92,3.55,52.1,28.2,187.7,87.0,24.74,92.9,7.0,6.0,3.0,6.0,143.0,303.0,342.0,76.3,10.0,15.0,68.0,9.0,70.0
9354,2017.0,6.0,0.0,0.0,97.0,78.0,19.0,1.0,16.0,251.0,139.0,390.0,1.81,122.0,79.0,41.0,20.0,15.0,15.0,10.0,5.0,2.0,22.0,68.2,26.0,17.73,32.0,42.0,32.0,52.0,2.36,3.47,38.5,28.8,188.7,87.0,24.58,77.2,10.0,6.0,3.0,3.0,140.0,251.0,303.0,77.7,12.0,13.0,54.0,4.0,66.7,194.0,167.0,361.0,1.16,80.0,79.0,32.0,15.0,20.0,11.0,6.0,11.0,1.0,23.0,47.8,32.82,15.7,33.0,45.0,36.0,48.0,2.09,4.36,45.8,22.9,186.8,86.6,24.33,82.7,11.0,4.0,2.0,5.0,141.0,223.0,260.0,72.0,8.0,11.0,52.0,10.0,54.5
9363,2017.0,7.0,1.0,1.0,79.0,56.0,23.0,1.0,4.0,222.0,137.0,359.0,1.62,108.0,77.0,40.0,16.0,23.0,12.0,8.0,5.0,2.0,19.0,63.2,29.92,18.89,29.0,50.0,35.0,41.0,2.16,3.42,41.5,29.3,189.0,87.7,25.33,88.9,8.0,7.0,3.0,4.0,145.0,215.0,272.0,75.8,16.0,11.0,41.0,5.0,66.7,186.0,159.0,345.0,1.17,83.0,73.0,35.0,23.0,16.0,8.0,4.0,7.0,1.0,16.0,50.0,43.12,21.56,35.0,61.0,25.0,45.0,2.81,5.62,33.3,17.8,188.9,89.2,24.8,83.6,8.0,6.0,5.0,3.0,129.0,213.0,247.0,71.6,17.0,8.0,47.0,9.0,50.0
9372,2017.0,8.0,1.0,0.0,66.0,85.0,-19.0,0.0,15.0,235.0,116.0,351.0,2.03,130.0,66.0,26.0,16.0,17.0,10.0,7.0,3.0,3.0,16.0,62.5,35.1,21.94,29.0,45.0,37.0,33.0,2.06,3.3,39.4,30.3,188.5,87.0,24.8,86.5,9.0,6.0,3.0,4.0,116.0,222.0,268.0,76.4,19.0,12.0,30.0,3.0,70.0,215.0,205.0,420.0,1.05,106.0,49.0,34.0,17.0,16.0,12.0,10.0,12.0,1.0,25.0,48.0,35.0,16.8,33.0,57.0,23.0,55.0,2.2,4.58,43.6,21.8,187.5,87.7,25.33,97.9,7.0,8.0,4.0,3.0,136.0,287.0,324.0,77.1,9.0,14.0,39.0,5.0,83.3
9386,2017.0,9.0,1.0,0.0,51.0,86.0,-35.0,0.0,6.0,247.0,131.0,378.0,1.89,100.0,72.0,36.0,21.0,24.0,7.0,3.0,7.0,2.0,16.0,43.8,54.0,23.62,35.0,72.0,38.0,43.0,2.69,6.14,32.6,16.3,188.1,86.6,24.49,83.8,10.0,5.0,3.0,4.0,150.0,223.0,263.0,69.6,10.0,8.0,44.0,3.0,42.9,218.0,161.0,379.0,1.35,69.0,79.0,43.0,24.0,21.0,13.0,6.0,6.0,2.0,21.0,61.9,29.15,18.05,43.0,70.0,35.0,52.0,2.48,4.0,36.5,25.0,187.2,86.9,25.74,104.3,9.0,2.0,5.0,6.0,162.0,208.0,260.0,68.6,11.0,2.0,51.0,2.0,46.2
9394,2017.0,10.0,0.0,1.0,96.0,113.0,-17.0,0.0,12.0,220.0,186.0,406.0,1.18,89.0,95.0,52.0,21.0,24.0,15.0,12.0,5.0,1.0,21.0,71.4,27.07,19.33,46.0,61.0,33.0,44.0,2.1,2.93,45.5,34.1,187.7,85.7,23.74,73.2,12.0,4.0,3.0,3.0,154.0,253.0,307.0,75.6,5.0,8.0,51.0,14.0,80.0,183.0,173.0,356.0,1.06,80.0,79.0,40.0,24.0,21.0,17.0,11.0,10.0,1.0,28.0,60.7,20.94,12.71,42.0,42.0,27.0,52.0,1.86,3.06,51.9,32.7,188.5,88.9,25.66,96.9,7.0,5.0,4.0,6.0,140.0,218.0,259.0,72.8,8.0,16.0,41.0,5.0,64.7
9407,2017.0,12.0,0.0,0.0,71.0,70.0,1.0,1.0,9.0,214.0,145.0,359.0,1.48,107.0,55.0,39.0,22.0,17.0,10.0,6.0,8.0,3.0,21.0,47.6,35.9,17.1,23.0,58.0,40.0,41.0,1.95,4.1,43.9,24.4,187.9,86.6,24.66,86.8,9.0,6.0,2.0,5.0,132.0,229.0,268.0,74.7,6.0,10.0,49.0,2.0,60.0,196.0,192.0,388.0,1.02,95.0,69.0,30.0,17.0,22.0,9.0,5.0,14.0,2.0,25.0,36.0,43.11,15.52,41.0,55.0,29.0,55.0,2.2,6.11,41.8,16.4,188.7,88.0,24.8,95.2,6.0,7.0,5.0,4.0,123.0,266.0,287.0,74.0,8.0,11.0,43.0,11.0,55.6
9413,2017.0,13.0,1.0,1.0,83.0,73.0,10.0,1.0,8.0,255.0,152.0,407.0,1.68,104.0,80.0,38.0,21.0,18.0,12.0,10.0,10.0,1.0,23.0,52.2,33.92,17.7,39.0,53.0,31.0,54.0,2.35,4.5,40.7,22.2,187.8,86.0,24.16,85.0,10.0,5.0,2.0,5.0,163.0,242.0,292.0,71.7,13.0,11.0,62.0,3.0,83.3,178.0,134.0,312.0,1.33,50.0,77.0,42.0,18.0,21.0,11.0,9.0,7.0,0.0,18.0,61.1,28.36,17.33,32.0,53.0,36.0,44.0,2.44,4.0,40.9,25.0,187.9,87.2,24.41,81.6,7.0,9.0,4.0,2.0,137.0,177.0,207.0,66.3,5.0,6.0,48.0,5.0,81.8
9422,2017.0,14.0,1.0,0.0,58.0,84.0,-26.0,0.0,14.0,194.0,134.0,328.0,1.45,103.0,48.0,43.0,21.0,23.0,8.0,5.0,9.0,1.0,18.0,44.4,41.0,18.22,35.0,54.0,43.0,41.0,2.28,5.12,41.5,19.5,187.9,86.5,24.74,88.5,10.0,5.0,2.0,5.0,123.0,205.0,239.0,72.9,15.0,12.0,39.0,7.0,62.5,193.0,175.0,368.0,1.1,96.0,62.0,25.0,23.0,21.0,11.0,9.0,14.0,4.0,29.0,37.9,33.45,12.69,25.0,61.0,28.0,62.0,2.14,5.64,40.3,17.7,185.1,84.3,24.74,92.7,10.0,2.0,3.0,7.0,129.0,250.0,274.0,74.5,12.0,24.0,34.0,11.0,81.8
9426,2017.0,15.0,0.0,1.0,77.0,89.0,-12.0,0.0,1.0,240.0,154.0,394.0,1.56,117.0,83.0,51.0,20.0,15.0,12.0,6.0,4.0,1.0,17.0,70.6,32.83,23.18,33.0,46.0,33.0,50.0,2.94,4.17,32.0,24.0,188.2,87.0,24.8,86.8,9.0,7.0,1.0,5.0,151.0,243.0,294.0,74.6,23.0,12.0,52.0,14.0,50.0,185.0,168.0,353.0,1.1,73.0,87.0,40.0,15.0,20.0,13.0,8.0,9.0,2.0,24.0,54.2,27.15,14.71,38.0,50.0,35.0,50.0,2.08,3.85,44.0,26.0,187.9,87.7,25.24,93.1,8.0,4.0,5.0,5.0,140.0,218.0,250.0,70.8,10.0,12.0,35.0,5.0,61.5
9440,2017.0,16.0,0.0,1.0,82.0,90.0,-8.0,0.0,11.0,246.0,160.0,406.0,1.54,116.0,78.0,34.0,18.0,15.0,12.0,9.0,9.0,1.0,22.0,54.5,33.83,18.45,40.0,49.0,29.0,48.0,2.18,4.0,43.8,25.0,188.3,86.9,24.66,86.5,9.0,7.0,1.0,5.0,166.0,241.0,275.0,67.7,20.0,12.0,45.0,8.0,75.0,186.0,179.0,365.0,1.04,69.0,68.0,47.0,15.0,18.0,14.0,9.0,4.0,2.0,20.0,70.0,26.07,18.25,32.0,55.0,36.0,45.0,2.25,3.21,40.0,31.1,188.1,88.9,24.49,74.7,11.0,5.0,3.0,3.0,141.0,222.0,258.0,70.7,7.0,9.0,58.0,5.0,64.3
9449,2017.0,17.0,0.0,1.0,62.0,82.0,-20.0,0.0,18.0,224.0,136.0,360.0,1.65,113.0,58.0,54.0,21.0,19.0,9.0,9.0,6.0,2.0,17.0,52.9,40.0,21.18,32.0,51.0,36.0,40.0,2.35,4.44,37.5,22.5,186.8,85.2,24.66,79.1,11.0,6.0,1.0,4.0,128.0,235.0,260.0,72.2,9.0,14.0,35.0,3.0,100.0,213.0,215.0,428.0,0.99,97.0,61.0,19.0,19.0,21.0,12.0,9.0,8.0,2.0,22.0,54.5,35.67,19.45,33.0,57.0,29.0,50.0,2.27,4.17,40.0,24.0,186.4,84.3,24.74,90.7,8.0,6.0,5.0,3.0,138.0,281.0,330.0,77.1,15.0,11.0,46.0,11.0,75.0
9459,2017.0,18.0,1.0,0.0,82.0,112.0,-30.0,0.0,2.0,199.0,93.0,292.0,2.14,79.0,48.0,30.0,12.0,19.0,11.0,9.0,13.0,3.0,27.0,40.7,26.55,10.81,31.0,52.0,34.0,56.0,2.07,5.09,42.9,19.6,188.2,86.3,23.91,83.5,11.0,5.0,1.0,5.0,129.0,159.0,207.0,70.9,15.0,17.0,44.0,7.0,81.8,231.0,150.0,381.0,1.54,137.0,47.0,33.0,19.0,12.0,17.0,15.0,10.0,0.0,27.0,63.0,22.41,14.11,33.0,37.0,41.0,55.0,2.04,3.24,49.1,30.9,188.8,86.2,23.8,67.7,9.0,7.0,4.0,2.0,111.0,273.0,297.0,78.0,10.0,14.0,44.0,11.0,88.2
9465,2017.0,19.0,0.0,1.0,58.0,123.0,-65.0,0.0,7.0,181.0,97.0,278.0,1.87,72.0,85.0,38.0,28.0,20.0,8.0,7.0,8.0,2.0,18.0,44.4,34.75,15.44,39.0,55.0,43.0,39.0,2.17,4.88,41.0,20.5,188.4,86.7,24.24,87.3,10.0,6.0,1.0,5.0,129.0,144.0,181.0,65.1,10.0,7.0,42.0,8.0,87.5,222.0,213.0,435.0,1.04,121.0,69.0,38.0,20.0,28.0,18.0,13.0,11.0,4.0,33.0,54.5,24.17,13.18,31.0,54.0,27.0,65.0,1.97,3.61,44.6,27.7,190.7,90.8,25.91,111.8,9.0,1.0,4.0,8.0,134.0,299.0,331.0,76.1,9.0,20.0,42.0,8.0,72.2
9471,2017.0,20.0,1.0,0.0,76.0,84.0,-8.0,0.0,5.0,229.0,124.0,353.0,1.85,102.0,67.0,40.0,17.0,20.0,11.0,7.0,9.0,1.0,21.0,52.4,32.09,16.81,42.0,61.0,38.0,51.0,2.43,4.64,39.2,21.6,187.3,85.3,24.8,92.8,10.0,5.0,2.0,5.0,133.0,213.0,241.0,68.3,12.0,14.0,50.0,12.0,63.6,190.0,177.0,367.0,1.07,78.0,57.0,33.0,20.0,17.0,11.0,6.0,17.0,1.0,29.0,37.9,33.36,12.66,28.0,48.0,35.0,53.0,1.83,4.82,52.8,20.8,187.2,86.5,25.8,99.5,6.0,8.0,4.0,4.0,132.0,232.0,261.0,71.1,10.0,12.0,41.0,11.0,54.5
9483,2017.0,21.0,1.0,0.0,83.0,100.0,-17.0,0.0,17.0,223.0,146.0,369.0,1.53,99.0,65.0,38.0,27.0,23.0,12.0,11.0,9.0,2.0,23.0,52.2,30.75,16.04,37.0,58.0,28.0,55.0,2.39,4.58,38.2,21.8,187.1,84.9,24.8,93.3,10.0,5.0,2.0,5.0,123.0,247.0,289.0,78.3,8.0,14.0,34.0,7.0,91.7,196.0,145.0,341.0,1.35,78.0,45.0,44.0,23.0,27.0,15.0,9.0,9.0,1.0,25.0,60.0,22.73,13.64,39.0,58.0,38.0,46.0,1.84,3.07,52.2,32.6,187.6,89.0,26.8,138.7,4.0,3.0,5.0,10.0,137.0,210.0,243.0,71.3,11.0,10.0,34.0,4.0,60.0
9492,2017.0,22.0,0.0,0.0,77.0,70.0,7.0,1.0,10.0,238.0,157.0,395.0,1.52,114.0,65.0,38.0,25.0,21.0,12.0,9.0,5.0,0.0,17.0,70.6,32.92,23.24,31.0,46.0,41.0,42.0,2.47,3.5,40.5,28.6,187.3,85.3,24.41,88.4,11.0,5.0,1.0,5.0,132.0,262.0,306.0,77.5,3.0,10.0,54.0,7.0,75.0,206.0,184.0,390.0,1.12,95.0,71.0,38.0,22.0,25.0,10.0,9.0,5.0,5.0,20.0,50.0,39.0,19.5,44.0,51.0,28.0,54.0,2.7,5.4,27.8,18.5,187.4,86.6,25.74,110.8,8.0,3.0,5.0,6.0,130.0,267.0,306.0,78.5,8.0,6.0,44.0,16.0,90.0
9498,2017.0,23.0,1.0,0.0,57.0,138.0,-81.0,0.0,16.0,223.0,123.0,346.0,1.81,111.0,53.0,43.0,18.0,24.0,8.0,3.0,7.0,2.0,17.0,47.1,43.25,20.35,28.0,62.0,43.0,51.0,3.0,6.38,29.4,15.7,186.5,84.5,25.0,93.6,11.0,4.0,2.0,5.0,131.0,215.0,250.0,72.3,11.0,6.0,37.0,10.0,37.5,221.0,154.0,375.0,1.44,108.0,63.0,32.0,25.0,18.0,21.0,13.0,12.0,0.0,33.0,63.6,17.86,11.36,41.0,46.0,40.0,65.0,1.97,3.1,50.8,32.3,187.9,87.9,25.91,118.1,6.0,6.0,3.0,7.0,139.0,230.0,284.0,75.7,17.0,19.0,46.0,9.0,61.9
9514,2018.0,1.0,1.0,0.0,95.0,121.0,-26.0,0.0,14.0,207.0,169.0,376.0,1.22,88.0,49.0,42.0,20.0,22.0,15.0,6.0,3.0,2.0,20.0,75.0,25.07,18.8,42.0,57.0,47.0,47.0,2.35,3.13,38.3,31.9,187.4,86.0,24.58,83.3,11.0,5.0,2.0,4.0,152.0,221.0,268.0,71.3,12.0,8.0,50.0,9.0,40.0,207.0,133.0,340.0,1.56,68.0,70.0,34.0,22.0,20.0,17.0,14.0,15.0,4.0,36.0,47.2,20.0,9.44,41.0,56.0,29.0,71.0,1.97,4.18,45.1,23.9,185.9,85.7,25.0,96.2,8.0,5.0,3.0,6.0,153.0,188.0,247.0,72.6,13.0,19.0,40.0,14.0,82.4
9525,2018.0,2.0,0.0,1.0,67.0,101.0,-34.0,0.0,8.0,231.0,156.0,387.0,1.48,86.0,67.0,19.0,26.0,24.0,9.0,4.0,10.0,3.0,22.0,40.9,43.0,17.59,37.0,64.0,33.0,67.0,3.05,7.44,28.4,13.4,186.2,84.7,24.49,78.9,10.0,7.0,2.0,3.0,160.0,227.0,267.0,69.0,9.0,8.0,56.0,11.0,44.4,221.0,129.0,350.0,1.71,77.0,93.0,58.0,24.0,26.0,15.0,10.0,8.0,3.0,26.0,57.7,23.33,13.46,46.0,68.0,55.0,50.0,1.92,3.33,46.0,30.0,187.6,85.7,24.33,75.9,7.0,10.0,3.0,2.0,166.0,181.0,243.0,69.4,6.0,8.0,56.0,10.0,66.7
9532,2018.0,3.0,0.0,1.0,76.0,100.0,-24.0,0.0,4.0,208.0,128.0,336.0,1.62,84.0,53.0,36.0,23.0,28.0,11.0,5.0,10.0,0.0,21.0,52.4,30.55,16.0,37.0,59.0,34.0,55.0,2.62,5.0,38.2,20.0,186.5,85.2,24.49,83.7,10.0,6.0,2.0,4.0,133.0,195.0,243.0,72.3,10.0,7.0,43.0,6.0,45.5,227.0,191.0,418.0,1.19,113.0,69.0,37.0,28.0,23.0,16.0,14.0,4.0,0.0,20.0,80.0,26.12,20.9,32.0,54.0,41.0,50.0,2.5,3.12,40.0,32.0,188.4,87.4,24.74,85.5,8.0,6.0,4.0,4.0,134.0,283.0,328.0,78.5,13.0,15.0,50.0,14.0,87.5
9545,2018.0,4.0,1.0,0.0,30.0,116.0,-86.0,0.0,12.0,192.0,106.0,298.0,1.81,78.0,65.0,33.0,22.0,22.0,4.0,2.0,3.0,3.0,10.0,40.0,74.5,29.8,38.0,66.0,36.0,42.0,4.2,10.5,16.7,9.5,187.4,85.8,24.16,77.0,11.0,6.0,2.0,3.0,131.0,167.0,191.0,64.1,4.0,5.0,40.0,6.0,50.0,238.0,147.0,385.0,1.62,97.0,66.0,41.0,22.0,22.0,18.0,10.0,7.0,1.0,26.0,69.2,21.39,14.81,37.0,57.0,34.0,56.0,2.15,3.11,44.6,32.1,187.9,88.2,25.58,97.3,8.0,5.0,2.0,7.0,161.0,219.0,269.0,69.9,11.0,11.0,33.0,5.0,55.6
9552,2018.0,5.0,0.0,1.0,69.0,79.0,-10.0,0.0,17.0,219.0,122.0,341.0,1.8,104.0,70.0,30.0,25.0,16.0,10.0,7.0,5.0,4.0,19.0,52.6,34.1,17.95,35.0,58.0,36.0,47.0,2.47,4.7,31.9,21.3,188.4,86.3,24.74,75.2,9.0,8.0,3.0,2.0,136.0,197.0,232.0,68.0,9.0,10.0,58.0,3.0,70.0,208.0,126.0,334.0,1.65,88.0,63.0,49.0,16.0,25.0,10.0,6.0,15.0,4.0,29.0,34.5,33.4,11.52,35.0,61.0,37.0,53.0,1.83,5.3,47.2,18.9,188.0,89.5,25.66,109.5,5.0,5.0,3.0,9.0,131.0,195.0,230.0,68.9,12.0,14.0,54.0,3.0,60.0
9559,2018.0,6.0,1.0,0.0,59.0,80.0,-21.0,0.0,18.0,189.0,150.0,339.0,1.26,78.0,68.0,54.0,19.0,22.0,8.0,5.0,11.0,0.0,19.0,42.1,42.38,17.84,31.0,53.0,29.0,45.0,2.37,5.62,42.2,17.8,189.3,87.3,24.49,75.0,10.0,6.0,4.0,2.0,143.0,200.0,235.0,69.3,12.0,15.0,48.0,2.0,62.5,187.0,208.0,395.0,0.9,90.0,74.0,22.0,22.0,19.0,11.0,8.0,14.0,0.0,25.0,44.0,35.91,15.8,31.0,41.0,35.0,49.0,1.96,4.45,51.0,22.4,187.2,85.1,23.0,60.8,10.0,7.0,5.0,0.0,135.0,263.0,305.0,77.2,11.0,15.0,43.0,9.0,72.7
9573,2018.0,7.0,1.0,0.0,70.0,125.0,-55.0,0.0,1.0,220.0,112.0,332.0,1.96,107.0,66.0,41.0,11.0,18.0,10.0,6.0,6.0,4.0,20.0,50.0,33.2,16.6,37.0,58.0,33.0,37.0,1.85,3.7,43.2,27.0,188.6,86.8,25.8,82.1,9.0,6.0,4.0,3.0,119.0,198.0,230.0,69.3,11.0,9.0,49.0,5.0,60.0,216.0,170.0,386.0,1.27,95.0,60.0,38.0,18.0,10.0,19.0,13.0,11.0,0.0,30.0,63.3,20.32,12.87,36.0,43.0,27.0,54.0,1.8,2.84,55.6,35.2,187.8,87.5,25.74,101.0,8.0,3.0,5.0,6.0,141.0,253.0,293.0,75.9,10.0,17.0,36.0,5.0,68.4
9579,2018.0,8.0,0.0,0.0,91.0,78.0,13.0,1.0,5.0,219.0,110.0,329.0,1.99,92.0,91.0,34.0,26.0,16.0,14.0,10.0,7.0,0.0,21.0,66.7,23.5,15.67,47.0,36.0,34.0,50.0,2.38,3.57,42.0,28.0,187.0,85.2,24.8,81.7,9.0,7.0,3.0,3.0,156.0,180.0,232.0,70.5,10.0,9.0,58.0,5.0,71.4,201.0,143.0,344.0,1.41,74.0,91.0,63.0,16.0,26.0,10.0,7.0,13.0,5.0,28.0,35.7,34.4,12.29,38.0,54.0,35.0,54.0,1.93,5.4,42.6,18.5,186.5,87.0,25.74,90.8,6.0,7.0,6.0,3.0,158.0,180.0,232.0,67.4,14.0,14.0,60.0,11.0,70.0
9592,2018.0,9.0,0.0,1.0,50.0,159.0,-109.0,0.0,11.0,196.0,151.0,347.0,1.3,75.0,89.0,25.0,26.0,20.0,7.0,3.0,6.0,2.0,15.0,46.7,49.57,23.13,37.0,64.0,33.0,33.0,2.2,4.71,39.4,21.2,187.0,85.0,24.8,86.1,9.0,7.0,2.0,4.0,147.0,197.0,234.0,67.4,10.0,8.0,48.0,1.0,42.9,222.0,179.0,401.0,1.24,89.0,81.0,53.0,20.0,26.0,25.0,18.0,8.0,1.0,34.0,73.5,16.04,11.79,40.0,56.0,25.0,63.0,1.85,2.52,52.4,39.7,187.4,88.7,24.8,87.9,9.0,6.0,4.0,3.0,167.0,238.0,291.0,72.6,12.0,19.0,47.0,4.0,72.0
9598,2018.0,10.0,1.0,0.0,45.0,73.0,-28.0,0.0,7.0,210.0,127.0,337.0,1.65,81.0,75.0,45.0,31.0,29.0,5.0,2.0,9.0,6.0,20.0,25.0,67.4,16.85,34.0,61.0,34.0,51.0,2.55,10.2,27.5,9.8,188.2,86.6,24.33,79.1,10.0,6.0,3.0,3.0,136.0,198.0,232.0,68.8,7.0,2.0,66.0,3.0,40.0,214.0,132.0,346.0,1.62,97.0,71.0,36.0,29.0,31.0,11.0,6.0,6.0,1.0,18.0,61.1,31.45,19.22,38.0,64.0,43.0,47.0,2.61,4.27,36.2,23.4,188.5,90.0,25.49,94.8,9.0,3.0,4.0,6.0,147.0,204.0,238.0,68.8,12.0,8.0,52.0,1.0,54.5
9603,2018.0,11.0,1.0,0.0,61.0,91.0,-30.0,0.0,16.0,200.0,111.0,311.0,1.8,85.0,49.0,43.0,27.0,22.0,9.0,5.0,7.0,0.0,16.0,56.2,34.56,19.44,38.0,67.0,44.0,41.0,2.56,4.56,39.0,22.0,187.8,86.4,24.33,81.2,10.0,6.0,3.0,3.0,129.0,182.0,210.0,67.5,13.0,8.0,44.0,4.0,55.6,196.0,158.0,354.0,1.24,89.0,61.0,30.0,22.0,27.0,13.0,6.0,9.0,4.0,26.0,50.0,27.23,13.62,33.0,53.0,32.0,62.0,2.38,4.77,35.5,21.0,186.1,85.3,25.8,120.3,6.0,5.0,3.0,8.0,124.0,227.0,271.0,76.6,14.0,16.0,34.0,4.0,46.2
9621,2018.0,13.0,0.0,1.0,46.0,103.0,-57.0,0.0,6.0,209.0,175.0,384.0,1.19,121.0,55.0,24.0,20.0,17.0,6.0,4.0,9.0,1.0,16.0,37.5,64.0,24.0,32.0,53.0,38.0,37.0,2.31,6.17,40.5,16.2,188.1,87.0,24.66,83.9,10.0,5.0,3.0,4.0,121.0,266.0,285.0,74.2,6.0,13.0,44.0,7.0,66.7,207.0,154.0,361.0,1.34,107.0,71.0,49.0,17.0,20.0,15.0,10.0,10.0,3.0,28.0,53.6,24.07,12.89,32.0,50.0,25.0,56.0,2.0,3.73,44.6,26.8,186.8,87.0,24.41,82.0,11.0,4.0,2.0,5.0,124.0,242.0,276.0,76.5,14.0,21.0,36.0,1.0,66.7
