,Year,Round,H/A?,H/A Win?,Points For,Points Against,Margin,"Team Won? (1=W, 0=L)",Team_against_ID,Kicks,Handballs,Disposals,Kick to HB Ratio,Marks,Tackles,Hitouts,Frees For,Frees Against,Goals Kicked,Goal Assists1,Behinds Kicked,Rushed Behinds,Scoring Shots,Conversion %,Disposals Per Goal,Disposals Per Scoring Shot,Clearances1,Clangers1,Rebound 50s1,Inside 50s,In50s Per Scoring Shot,In50s Per Goal,% In50s Score,% In50s Goal,Height,Weight,Age,Av Games,<50 Games,50-99 Games,100-149 Games,>150 Games,Contested Poss,Uncontested Poss,Effective Disposals,Disposal Efficiency,Clangers2,Contested Marks,Marks Inside 50,Clearances2,Rebound 50s2,1%ers,Bounces,Goals Assists2,Goal Assist %,Kicks (O),Handballs (O),Disposals (O),Kick to HB Ratio (O),Marks (O),Tackles(O),Hitouts(O),Frees For(O),Frees Against(O),Goals Kicked(O),Goal Assists1(O),Behinds Kicked(O),Rushed Behinds(O),Scoring Shots(O),Conversion %(O),Disposals Per Goal(O),Disposals Per Scoring Shot(O),Clearances1(O),Clangers1(O),Rebound 50s1(O),Inside 50s(O),In50s Per Scoring Shot(O),In50s Per Goal(O),% In50s Score(O),% In50s Goal(O),Height(O),Weight(O),Age(O),Av Games(O),<50 Games(O),50-99 Games(O),100-149 Games(O),>150 Games(O),Contested Poss(O),Uncontested Poss(O),Effective Disposals(O),Disposal Efficiency(O),Clangers2(O),Contested Marks(O),Marks Inside 50(O),Clearances2(O),Rebound 50s2(O),1%ers(O),Bounces(O),Goals Assists2(O),Goal Assist %(O)
9655,2018.0,17.0,1.0,1.0,102.0,67.0,35.0,1.0,4.0,241.0,113.0,354.0,2.13,117.0,63.0,26.0,28.0,24.0,15.0,11.0,10.0,2.0,27.0,55.6,23.6,13.11,29.0,53.0,40.0,54.0,2.0,3.6,46.3,27.8,187.9,89.0,26.41,127.4,4.0,4.0,3.0,11.0,130.0,220.0,258.0,72.9,53.0,13.0,14.0,29.0,40.0,44.0,4.0,11.0,73.3,204.0,160.0,364.0,1.27,94.0,42.0,33.0,24.0,28.0,9.0,5.0,10.0,3.0,22.0,40.9,40.44,16.55,33.0,80.0,33.0,53.0,2.41,5.89,35.8,17.0,188.2,86.8,24.66,89.0,7.0,7.0,3.0,5.0,141.0,229.0,257.0,70.6,80.0,7.0,9.0,33.0,33.0,45.0,10.0,5.0,55.6
9665,2018.0,18.0,0.0,0.0,100.0,46.0,54.0,1.0,18.0,251.0,163.0,414.0,1.54,131.0,67.0,39.0,20.0,20.0,14.0,10.0,12.0,4.0,30.0,46.7,29.57,13.8,34.0,51.0,35.0,52.0,1.73,3.71,50.0,26.9,187.6,88.3,26.49,125.7,4.0,5.0,3.0,10.0,127.0,292.0,326.0,78.7,51.0,15.0,19.0,34.0,35.0,39.0,3.0,10.0,71.4,168.0,183.0,351.0,0.92,75.0,65.0,30.0,20.0,20.0,6.0,5.0,8.0,2.0,16.0,37.5,58.5,21.94,30.0,53.0,35.0,44.0,2.75,7.33,31.8,13.6,187.4,85.8,23.74,74.3,10.0,4.0,5.0,3.0,117.0,234.0,265.0,75.5,53.0,4.0,9.0,30.0,35.0,55.0,4.0,5.0,83.3
9673,2018.0,19.0,1.0,0.0,41.0,81.0,-40.0,0.0,12.0,215.0,114.0,329.0,1.89,86.0,69.0,41.0,17.0,16.0,6.0,3.0,5.0,0.0,11.0,54.5,54.83,29.91,36.0,42.0,48.0,47.0,4.27,7.83,23.4,12.8,188.0,88.1,25.33,104.2,6.0,6.0,3.0,7.0,147.0,168.0,223.0,67.8,42.0,19.0,6.0,36.0,48.0,50.0,0.0,3.0,50.0,214.0,204.0,418.0,1.05,81.0,73.0,49.0,16.0,17.0,12.0,8.0,7.0,2.0,21.0,57.1,34.83,19.9,44.0,53.0,37.0,61.0,2.9,5.08,31.1,19.7,187.5,87.5,25.49,100.3,7.0,6.0,3.0,6.0,173.0,241.0,308.0,73.7,53.0,11.0,13.0,44.0,37.0,56.0,1.0,8.0,66.7
9684,2018.0,20.0,0.0,0.0,142.0,84.0,58.0,1.0,6.0,237.0,150.0,387.0,1.58,110.0,54.0,39.0,36.0,25.0,21.0,9.0,15.0,1.0,37.0,56.8,18.43,10.46,36.0,58.0,32.0,59.0,1.59,2.81,61.0,35.6,187.3,87.3,26.8,116.7,5.0,5.0,2.0,10.0,151.0,254.0,293.0,75.7,58.0,6.0,11.0,36.0,32.0,54.0,7.0,9.0,42.9,167.0,145.0,312.0,1.15,73.0,58.0,39.0,25.0,36.0,13.0,9.0,6.0,0.0,19.0,68.4,24.0,16.42,32.0,66.0,36.0,49.0,2.58,3.77,38.8,26.5,185.7,86.4,24.33,85.7,11.0,3.0,4.0,4.0,122.0,194.0,230.0,73.7,66.0,12.0,13.0,32.0,36.0,50.0,0.0,9.0,69.2
9688,2018.0,21.0,1.0,1.0,62.0,58.0,4.0,1.0,13.0,230.0,135.0,365.0,1.7,97.0,54.0,59.0,18.0,17.0,9.0,7.0,6.0,2.0,17.0,52.9,40.56,21.47,34.0,61.0,38.0,65.0,3.82,7.22,23.1,13.8,187.1,87.3,25.74,106.6,6.0,6.0,2.0,8.0,159.0,216.0,256.0,70.1,61.0,21.0,7.0,34.0,38.0,43.0,6.0,7.0,77.8,235.0,157.0,392.0,1.5,123.0,62.0,19.0,17.0,18.0,9.0,6.0,4.0,0.0,13.0,69.2,43.56,30.15,31.0,61.0,53.0,50.0,3.85,5.56,26.0,18.0,188.5,86.2,26.8,120.8,5.0,3.0,6.0,8.0,136.0,252.0,295.0,75.3,61.0,14.0,10.0,31.0,53.0,60.0,4.0,6.0,66.7
9701,2018.0,22.0,0.0,1.0,91.0,108.0,-17.0,0.0,11.0,210.0,150.0,360.0,1.4,90.0,75.0,37.0,18.0,14.0,14.0,12.0,6.0,1.0,21.0,66.7,25.71,17.14,29.0,42.0,35.0,47.0,2.24,3.36,42.6,29.8,187.1,87.3,25.74,107.6,6.0,6.0,2.0,8.0,137.0,218.0,263.0,73.1,42.0,12.0,8.0,29.0,35.0,44.0,12.0,12.0,85.7,210.0,176.0,386.0,1.19,88.0,69.0,43.0,14.0,18.0,16.0,15.0,9.0,3.0,28.0,57.1,24.12,13.79,43.0,51.0,31.0,55.0,1.96,3.44,45.5,29.1,187.2,88.4,24.74,89.3,5.0,10.0,4.0,3.0,159.0,233.0,279.0,72.3,51.0,13.0,19.0,43.0,31.0,58.0,1.0,15.0,93.8
9707,2018.0,23.0,1.0,1.0,98.0,72.0,26.0,1.0,2.0,223.0,137.0,360.0,1.63,95.0,55.0,39.0,20.0,18.0,14.0,8.0,11.0,3.0,28.0,50.0,25.71,12.86,42.0,49.0,34.0,56.0,2.0,4.0,44.6,25.0,187.9,87.6,25.58,107.2,6.0,5.0,3.0,8.0,141.0,217.0,262.0,72.8,49.0,9.0,12.0,42.0,34.0,39.0,5.0,8.0,57.1,227.0,167.0,394.0,1.36,104.0,62.0,48.0,18.0,20.0,11.0,9.0,5.0,1.0,17.0,64.7,35.82,23.18,37.0,49.0,39.0,49.0,2.88,4.45,32.7,22.4,189.2,89.7,24.58,94.0,7.0,6.0,4.0,5.0,132.0,256.0,302.0,76.6,49.0,8.0,6.0,37.0,39.0,48.0,0.0,9.0,81.8
9715,2018.0,25.0,0.0,0.0,86.0,70.0,16.0,1.0,4.0,229.0,109.0,338.0,2.1,84.0,58.0,28.0,23.0,23.0,12.0,7.0,9.0,5.0,26.0,46.2,28.17,13.0,36.0,54.0,39.0,51.0,1.96,4.25,41.2,23.5,187.5,87.9,26.16,117.9,5.0,5.0,3.0,9.0,169.0,181.0,226.0,66.9,54.0,15.0,10.0,36.0,39.0,61.0,1.0,7.0,58.3,212.0,158.0,370.0,1.34,71.0,64.0,49.0,23.0,23.0,10.0,5.0,8.0,2.0,20.0,50.0,37.0,18.5,37.0,64.0,35.0,51.0,2.55,5.1,35.3,19.6,188.6,87.5,25.74,107.7,5.0,6.0,5.0,6.0,163.0,210.0,255.0,68.9,64.0,8.0,8.0,37.0,35.0,89.0,3.0,5.0,50.0
9719,2018.0,27.0,0.0,0.0,121.0,55.0,66.0,1.0,11.0,243.0,120.0,363.0,2.02,110.0,59.0,31.0,23.0,21.0,18.0,12.0,10.0,3.0,31.0,58.1,20.17,11.71,40.0,55.0,42.0,52.0,1.68,2.89,53.8,34.6,187.9,88.2,26.24,119.8,4.0,6.0,3.0,9.0,158.0,204.0,260.0,71.6,55.0,14.0,14.0,40.0,42.0,56.0,7.0,12.0,66.7,177.0,161.0,338.0,1.1,65.0,34.0,42.0,21.0,23.0,7.0,3.0,12.0,1.0,20.0,35.0,48.29,16.9,32.0,67.0,33.0,53.0,2.65,7.57,35.8,13.2,187.3,88.8,24.8,94.1,5.0,10.0,4.0,3.0,145.0,196.0,221.0,65.4,67.0,8.0,9.0,32.0,33.0,54.0,5.0,3.0,42.9
9720,2018.0,28.0,0.0,0.0,79.0,74.0,5.0,1.0,4.0,221.0,122.0,343.0,1.81,104.0,72.0,29.0,13.0,17.0,11.0,8.0,11.0,2.0,24.0,45.8,31.18,14.29,41.0,42.0,33.0,63.0,2.62,5.73,34.9,17.5,187.9,88.2,26.24,120.8,4.0,6.0,3.0,9.0,159.0,198.0,242.0,70.6,42.0,23.0,13.0,41.0,33.0,70.0,2.0,8.0,72.7,207.0,133.0,340.0,1.56,79.0,104.0,57.0,17.0,13.0,11.0,6.0,6.0,2.0,19.0,57.9,30.91,17.89,47.0,46.0,46.0,48.0,2.53,4.36,35.4,22.9,188.6,87.5,25.8,110.7,4.0,6.0,6.0,6.0,162.0,184.0,235.0,69.1,46.0,15.0,7.0,47.0,46.0,64.0,4.0,6.0,54.5
9726,2019.0,1.0,1.0,0.0,58.0,102.0,-44.0,0.0,2.0,198.0,96.0,294.0,2.06,68.0,55.0,50.0,31.0,23.0,8.0,4.0,7.0,3.0,18.0,44.4,36.75,16.33,36.0,67.0,41.0,48.0,2.67,6.0,31.2,16.7,188.5,87.5,25.16,94.3,7.0,6.0,2.0,7.0,132.0,159.0,200.0,68.0,67.0,8.0,8.0,36.0,41.0,83.0,5.0,4.0,50.0,232.0,150.0,382.0,1.55,83.0,56.0,35.0,23.0,31.0,15.0,10.0,11.0,1.0,27.0,55.6,25.47,14.15,44.0,69.0,40.0,56.0,2.07,3.73,46.4,26.8,188.5,88.2,25.8,93.5,8.0,7.0,2.0,5.0,161.0,219.0,286.0,74.9,69.0,7.0,8.0,44.0,40.0,55.0,5.0,10.0,66.7
9735,2019.0,2.0,0.0,0.0,104.0,52.0,52.0,1.0,9.0,254.0,116.0,370.0,2.19,146.0,40.0,33.0,18.0,25.0,16.0,10.0,6.0,2.0,24.0,66.7,23.12,15.42,35.0,57.0,51.0,47.0,1.96,2.94,46.8,34.0,188.0,87.5,25.91,106.0,6.0,6.0,2.0,8.0,121.0,245.0,290.0,78.4,57.0,20.0,14.0,35.0,51.0,44.0,11.0,10.0,62.5,226.0,134.0,360.0,1.69,109.0,33.0,35.0,23.0,18.0,7.0,5.0,9.0,1.0,17.0,41.2,51.43,21.18,43.0,56.0,30.0,62.0,3.65,8.86,25.8,11.3,190.2,88.7,26.8,91.9,8.0,5.0,6.0,3.0,122.0,233.0,279.0,77.5,56.0,8.0,8.0,43.0,30.0,46.0,6.0,5.0,71.4
9744,2019.0,3.0,1.0,1.0,98.0,76.0,22.0,1.0,4.0,220.0,112.0,332.0,1.96,97.0,38.0,19.0,20.0,28.0,15.0,12.0,5.0,3.0,23.0,65.2,22.13,14.43,37.0,49.0,30.0,50.0,2.17,3.33,40.0,30.0,188.3,87.9,26.24,115.9,5.0,5.0,3.0,9.0,126.0,206.0,260.0,78.3,49.0,10.0,12.0,37.0,30.0,46.0,2.0,12.0,80.0,219.0,165.0,384.0,1.33,115.0,41.0,42.0,28.0,20.0,11.0,7.0,9.0,1.0,21.0,52.4,34.91,18.29,37.0,49.0,34.0,42.0,2.0,3.82,47.6,26.2,189.4,88.6,26.24,112.0,3.0,8.0,6.0,5.0,134.0,246.0,287.0,74.7,49.0,14.0,14.0,37.0,34.0,48.0,8.0,7.0,63.6
9754,2019.0,4.0,0.0,0.0,69.0,56.0,13.0,1.0,6.0,268.0,129.0,397.0,2.08,135.0,50.0,42.0,12.0,19.0,10.0,7.0,7.0,2.0,19.0,52.6,39.7,20.89,39.0,57.0,37.0,51.0,2.68,5.1,33.3,19.6,188.4,88.0,25.91,112.1,5.0,6.0,3.0,8.0,130.0,257.0,304.0,76.6,57.0,8.0,9.0,39.0,37.0,53.0,5.0,7.0,70.0,219.0,126.0,345.0,1.74,81.0,54.0,24.0,19.0,12.0,7.0,4.0,9.0,5.0,21.0,33.3,49.29,16.43,26.0,45.0,40.0,46.0,2.19,6.57,34.8,15.2,186.7,85.2,24.66,73.2,8.0,8.0,5.0,1.0,151.0,184.0,234.0,67.8,45.0,10.0,8.0,26.0,40.0,41.0,3.0,4.0,57.1
9759,2019.0,5.0,0.0,1.0,53.0,95.0,-42.0,0.0,13.0,231.0,142.0,373.0,1.63,89.0,48.0,36.0,23.0,14.0,8.0,7.0,2.0,3.0,13.0,61.5,46.62,28.69,33.0,63.0,58.0,38.0,2.92,4.75,26.3,21.1,188.0,87.7,26.66,126.6,4.0,4.0,4.0,10.0,141.0,225.0,267.0,71.6,63.0,4.0,7.0,33.0,58.0,65.0,0.0,7.0,87.5,237.0,165.0,402.0,1.44,82.0,54.0,46.0,14.0,23.0,13.0,7.0,14.0,3.0,30.0,43.3,30.92,13.4,50.0,56.0,28.0,71.0,2.37,5.46,38.0,18.3,189.3,87.1,24.8,97.1,9.0,5.0,2.0,6.0,162.0,237.0,290.0,72.1,56.0,11.0,12.0,50.0,28.0,64.0,5.0,7.0,53.8
9774,2019.0,6.0,1.0,0.0,46.0,104.0,-58.0,0.0,7.0,181.0,118.0,299.0,1.53,68.0,59.0,41.0,14.0,19.0,7.0,3.0,3.0,1.0,11.0,63.6,42.71,27.18,42.0,58.0,42.0,39.0,3.55,5.57,25.6,17.9,187.6,87.1,26.0,116.9,6.0,3.0,4.0,9.0,124.0,171.0,205.0,68.6,58.0,8.0,3.0,42.0,42.0,53.0,1.0,3.0,42.9,271.0,174.0,445.0,1.56,138.0,65.0,41.0,19.0,14.0,15.0,9.0,12.0,2.0,29.0,51.7,29.67,15.34,39.0,41.0,32.0,61.0,2.1,4.07,44.3,24.6,189.0,90.0,26.49,119.5,8.0,2.0,4.0,8.0,158.0,288.0,330.0,74.2,41.0,12.0,16.0,39.0,32.0,58.0,3.0,9.0,60.0
9780,2019.0,7.0,0.0,0.0,80.0,57.0,23.0,1.0,8.0,238.0,145.0,383.0,1.64,116.0,87.0,32.0,15.0,12.0,11.0,8.0,13.0,1.0,25.0,44.0,34.82,15.32,43.0,49.0,35.0,50.0,2.0,4.55,48.0,22.0,187.4,87.0,26.33,125.5,5.0,3.0,4.0,10.0,137.0,253.0,281.0,73.4,49.0,14.0,11.0,43.0,35.0,61.0,3.0,8.0,72.7,200.0,154.0,354.0,1.3,88.0,56.0,64.0,12.0,15.0,8.0,6.0,7.0,2.0,17.0,47.1,44.25,20.82,33.0,48.0,37.0,44.0,2.59,5.5,34.1,18.2,188.0,85.5,24.16,68.0,9.0,8.0,4.0,1.0,132.0,221.0,254.0,71.8,48.0,13.0,9.0,33.0,37.0,53.0,2.0,6.0,75.0
9788,2019.0,8.0,1.0,1.0,88.0,70.0,18.0,1.0,15.0,232.0,128.0,360.0,1.81,101.0,51.0,38.0,14.0,9.0,12.0,9.0,16.0,0.0,28.0,42.9,30.0,12.86,35.0,42.0,37.0,50.0,1.79,4.17,56.0,24.0,187.9,87.5,26.0,117.9,6.0,3.0,3.0,10.0,130.0,220.0,274.0,76.1,42.0,9.0,13.0,35.0,37.0,55.0,2.0,9.0,75.0,232.0,157.0,389.0,1.48,104.0,41.0,25.0,9.0,14.0,10.0,7.0,9.0,1.0,20.0,50.0,38.9,19.45,30.0,50.0,34.0,47.0,2.35,4.7,40.4,21.3,187.3,85.8,24.16,68.0,8.0,10.0,3.0,1.0,129.0,243.0,281.0,72.2,50.0,12.0,15.0,30.0,34.0,48.0,10.0,7.0,70.0
9793,2019.0,9.0,0.0,0.0,85.0,69.0,16.0,1.0,11.0,227.0,126.0,353.0,1.8,116.0,75.0,20.0,21.0,22.0,13.0,8.0,5.0,2.0,20.0,65.0,27.15,17.65,34.0,50.0,50.0,47.0,2.35,3.62,38.3,27.7,187.4,87.3,26.0,114.9,6.0,4.0,3.0,9.0,141.0,209.0,247.0,70.0,50.0,9.0,8.0,34.0,50.0,51.0,7.0,8.0,61.5,198.0,157.0,355.0,1.26,75.0,63.0,59.0,22.0,21.0,9.0,6.0,10.0,5.0,24.0,37.5,39.44,14.79,38.0,59.0,33.0,62.0,2.58,6.89,30.6,14.5,187.4,86.5,24.41,72.3,8.0,9.0,2.0,3.0,158.0,202.0,240.0,67.6,59.0,15.0,11.0,38.0,33.0,58.0,4.0,6.0,66.7
9805,2019.0,10.0,1.0,1.0,85.0,73.0,12.0,1.0,1.0,222.0,113.0,335.0,1.96,60.0,100.0,61.0,20.0,16.0,13.0,8.0,7.0,0.0,20.0,65.0,25.77,16.75,49.0,65.0,49.0,48.0,2.4,3.69,41.7,27.1,187.5,87.5,25.8,113.6,7.0,3.0,3.0,9.0,170.0,149.0,201.0,60.0,65.0,10.0,6.0,49.0,49.0,80.0,4.0,8.0,61.5,228.0,167.0,395.0,1.37,67.0,94.0,51.0,16.0,20.0,10.0,5.0,11.0,2.0,23.0,43.5,39.5,17.17,48.0,60.0,33.0,60.0,2.61,6.0,35.0,16.7,187.2,87.3,25.41,87.9,10.0,5.0,2.0,5.0,168.0,220.0,263.0,66.6,60.0,6.0,7.0,48.0,33.0,58.0,1.0,5.0,50.0
9819,2019.0,11.0,0.0,0.0,133.0,72.0,61.0,1.0,18.0,248.0,151.0,399.0,1.64,128.0,37.0,39.0,14.0,15.0,21.0,16.0,6.0,1.0,28.0,75.0,19.0,14.25,35.0,42.0,35.0,52.0,1.86,2.48,51.9,40.4,187.3,87.4,26.16,121.0,6.0,3.0,3.0,10.0,119.0,271.0,323.0,81.0,42.0,13.0,17.0,35.0,35.0,36.0,5.0,16.0,76.2,223.0,198.0,421.0,1.13,103.0,33.0,27.0,15.0,14.0,10.0,6.0,10.0,2.0,22.0,45.5,42.1,19.14,33.0,54.0,30.0,46.0,2.09,4.6,43.5,21.7,187.6,85.3,23.91,73.4,9.0,5.0,6.0,2.0,115.0,298.0,338.0,80.3,54.0,3.0,11.0,33.0,30.0,48.0,5.0,6.0,60.0
9824,2019.0,12.0,1.0,0.0,71.0,116.0,-45.0,0.0,16.0,213.0,102.0,315.0,2.09,89.0,44.0,30.0,19.0,19.0,10.0,6.0,7.0,4.0,21.0,47.6,31.5,15.0,31.0,47.0,27.0,58.0,2.76,5.8,29.3,17.2,187.6,87.2,26.8,108.6,7.0,4.0,2.0,9.0,137.0,175.0,218.0,69.2,47.0,10.0,5.0,31.0,27.0,53.0,7.0,6.0,60.0,260.0,160.0,420.0,1.62,120.0,46.0,31.0,19.0,19.0,18.0,14.0,7.0,1.0,26.0,69.2,23.33,16.15,30.0,49.0,48.0,46.0,1.77,2.56,54.3,39.1,188.9,87.2,24.91,90.5,9.0,7.0,2.0,4.0,140.0,268.0,325.0,77.4,49.0,14.0,16.0,30.0,48.0,44.0,6.0,14.0,77.8
9832,2019.0,14.0,0.0,0.0,106.0,71.0,35.0,1.0,5.0,225.0,148.0,373.0,1.52,106.0,56.0,30.0,23.0,21.0,14.0,9.0,19.0,3.0,36.0,38.9,26.64,10.36,40.0,52.0,28.0,64.0,1.78,4.57,51.6,21.9,187.3,86.5,26.49,131.0,5.0,3.0,3.0,11.0,128.0,247.0,288.0,77.2,52.0,15.0,22.0,40.0,28.0,55.0,9.0,9.0,64.3,217.0,155.0,372.0,1.4,97.0,44.0,36.0,21.0,23.0,11.0,8.0,3.0,2.0,16.0,68.8,33.82,23.25,32.0,53.0,47.0,40.0,2.5,3.64,35.0,27.5,186.4,86.9,25.16,85.5,5.0,10.0,3.0,4.0,130.0,231.0,278.0,74.7,53.0,12.0,8.0,32.0,47.0,40.0,10.0,8.0,72.7
9840,2019.0,15.0,1.0,1.0,77.0,71.0,6.0,1.0,10.0,219.0,120.0,339.0,1.82,50.0,89.0,62.0,22.0,24.0,11.0,7.0,5.0,6.0,22.0,50.0,30.82,15.41,63.0,58.0,44.0,54.0,2.45,4.91,29.6,20.4,187.0,87.0,26.74,134.5,5.0,3.0,2.0,12.0,163.0,158.0,214.0,63.1,58.0,10.0,7.0,63.0,44.0,75.0,3.0,7.0,63.6,217.0,117.0,334.0,1.85,53.0,97.0,53.0,24.0,22.0,9.0,4.0,14.0,3.0,26.0,34.6,37.11,12.85,41.0,56.0,41.0,54.0,2.08,6.0,42.6,16.7,187.0,85.5,26.33,119.1,5.0,6.0,2.0,9.0,170.0,146.0,200.0,59.9,56.0,10.0,7.0,41.0,41.0,64.0,0.0,4.0,44.4
9852,2019.0,16.0,1.0,1.0,122.0,31.0,91.0,1.0,6.0,231.0,136.0,367.0,1.7,83.0,69.0,47.0,29.0,24.0,19.0,12.0,5.0,3.0,27.0,70.4,19.32,13.59,48.0,65.0,53.0,50.0,1.85,2.63,48.0,38.0,187.2,87.3,26.16,120.9,6.0,4.0,2.0,10.0,167.0,189.0,239.0,65.1,65.0,15.0,8.0,48.0,53.0,73.0,3.0,12.0,63.2,202.0,132.0,334.0,1.53,59.0,48.0,31.0,24.0,29.0,2.0,2.0,13.0,6.0,21.0,9.5,167.0,15.9,31.0,66.0,29.0,60.0,2.86,30.0,25.0,3.3,186.3,86.4,25.41,95.0,7.0,7.0,5.0,3.0,157.0,172.0,198.0,59.3,66.0,9.0,7.0,31.0,29.0,65.0,2.0,2.0,100.0
9856,2019.0,17.0,0.0,1.0,77.0,78.0,-1.0,0.0,4.0,222.0,134.0,356.0,1.66,97.0,66.0,42.0,17.0,20.0,12.0,9.0,3.0,2.0,17.0,70.6,29.67,20.94,42.0,56.0,39.0,43.0,2.53,3.58,34.9,27.9,187.7,87.8,26.41,128.9,6.0,3.0,2.0,11.0,126.0,230.0,271.0,76.1,56.0,10.0,13.0,42.0,39.0,59.0,7.0,9.0,75.0,211.0,191.0,402.0,1.1,80.0,64.0,36.0,20.0,17.0,11.0,9.0,8.0,4.0,23.0,47.8,36.55,17.48,41.0,42.0,31.0,52.0,2.26,4.73,36.5,21.2,188.9,88.0,25.33,99.5,6.0,7.0,4.0,5.0,158.0,242.0,282.0,70.1,42.0,10.0,8.0,41.0,31.0,54.0,12.0,9.0,81.8
9872,2019.0,18.0,1.0,1.0,91.0,78.0,13.0,1.0,11.0,209.0,112.0,321.0,1.87,99.0,63.0,21.0,21.0,19.0,14.0,9.0,5.0,2.0,21.0,66.7,22.93,15.29,36.0,39.0,30.0,49.0,2.33,3.5,38.8,28.6,187.3,86.1,25.41,105.0,9.0,3.0,2.0,8.0,136.0,178.0,232.0,72.3,39.0,13.0,9.0,36.0,30.0,35.0,9.0,9.0,64.3,209.0,153.0,362.0,1.37,93.0,64.0,56.0,19.0,21.0,11.0,7.0,11.0,1.0,23.0,47.8,32.91,15.74,37.0,50.0,35.0,41.0,1.78,3.73,53.7,26.8,188.0,88.1,25.24,93.5,6.0,9.0,5.0,2.0,144.0,218.0,270.0,74.6,50.0,16.0,15.0,37.0,35.0,59.0,1.0,7.0,63.6
9877,2019.0,19.0,0.0,0.0,121.0,72.0,49.0,1.0,12.0,216.0,160.0,376.0,1.35,97.0,56.0,27.0,16.0,13.0,18.0,14.0,7.0,6.0,31.0,58.1,20.89,12.13,43.0,33.0,33.0,51.0,1.65,2.83,49.0,35.3,187.8,86.6,25.8,112.5,8.0,3.0,2.0,9.0,137.0,238.0,292.0,77.7,33.0,16.0,21.0,43.0,33.0,59.0,11.0,14.0,77.8,190.0,153.0,343.0,1.24,81.0,43.0,42.0,13.0,16.0,10.0,6.0,11.0,1.0,22.0,45.5,34.3,15.59,34.0,39.0,32.0,46.0,2.09,4.6,45.7,21.7,188.9,88.4,25.58,101.8,7.0,4.0,5.0,6.0,133.0,209.0,258.0,75.2,39.0,11.0,13.0,34.0,32.0,56.0,2.0,6.0,60.0
9890,2019.0,20.0,1.0,1.0,99.0,75.0,24.0,1.0,3.0,231.0,131.0,362.0,1.76,111.0,42.0,31.0,17.0,21.0,15.0,10.0,7.0,2.0,24.0,62.5,24.13,15.08,33.0,47.0,37.0,50.0,2.08,3.33,44.0,30.0,187.8,87.3,26.16,125.4,6.0,4.0,1.0,11.0,118.0,241.0,288.0,79.6,47.0,18.0,14.0,33.0,37.0,43.0,12.0,10.0,66.7,225.0,135.0,360.0,1.67,101.0,43.0,39.0,21.0,17.0,11.0,8.0,7.0,2.0,20.0,55.0,32.73,18.0,43.0,56.0,35.0,48.0,2.4,4.36,37.5,22.9,187.7,85.6,24.33,74.0,11.0,7.0,1.0,3.0,136.0,222.0,272.0,75.6,56.0,10.0,5.0,43.0,35.0,49.0,5.0,8.0,72.7
9900,2019.0,21.0,0.0,0.0,90.0,80.0,10.0,1.0,1.0,224.0,134.0,358.0,1.67,108.0,62.0,30.0,14.0,20.0,13.0,12.0,8.0,4.0,25.0,52.0,27.54,14.32,34.0,53.0,28.0,63.0,2.52,4.85,33.3,20.6,187.9,88.0,26.49,128.5,5.0,4.0,2.0,11.0,145.0,221.0,261.0,72.9,53.0,13.0,14.0,34.0,28.0,50.0,14.0,12.0,92.3,229.0,157.0,386.0,1.46,108.0,61.0,39.0,20.0,14.0,12.0,11.0,4.0,4.0,20.0,60.0,32.17,19.3,35.0,46.0,49.0,41.0,2.05,3.42,39.0,29.3,186.4,86.4,27.16,141.7,2.0,5.0,6.0,9.0,135.0,248.0,294.0,76.2,46.0,9.0,8.0,35.0,49.0,46.0,2.0,11.0,91.7
9907,2019.0,22.0,1.0,0.0,82.0,88.0,-6.0,0.0,14.0,224.0,97.0,321.0,2.31,85.0,51.0,36.0,22.0,24.0,13.0,8.0,4.0,0.0,17.0,76.5,24.69,18.88,51.0,67.0,46.0,44.0,2.59,3.38,38.6,29.5,187.7,87.7,26.8,121.1,6.0,4.0,2.0,10.0,133.0,178.0,216.0,67.3,67.0,6.0,7.0,51.0,46.0,68.0,1.0,8.0,61.5,223.0,132.0,355.0,1.69,70.0,60.0,50.0,24.0,22.0,13.0,8.0,8.0,2.0,23.0,56.5,27.31,15.43,46.0,66.0,31.0,62.0,2.7,4.77,33.9,21.0,185.6,85.6,25.49,110.7,6.0,5.0,3.0,8.0,155.0,201.0,235.0,66.2,66.0,7.0,10.0,46.0,31.0,61.0,5.0,8.0,61.5
9914,2019.0,23.0,0.0,1.0,67.0,105.0,-38.0,0.0,10.0,234.0,146.0,380.0,1.6,114.0,56.0,25.0,12.0,11.0,9.0,5.0,13.0,0.0,22.0,40.9,42.22,17.27,45.0,43.0,40.0,53.0,2.41,5.89,41.5,17.0,187.2,87.5,26.24,130.4,5.0,4.0,2.0,11.0,133.0,243.0,259.0,68.2,43.0,11.0,12.0,45.0,40.0,66.0,4.0,5.0,55.6,216.0,134.0,350.0,1.61,93.0,47.0,44.0,11.0,12.0,16.0,12.0,6.0,3.0,25.0,64.0,21.88,14.0,30.0,48.0,42.0,58.0,2.32,3.62,37.9,27.6,188.0,86.9,27.8,135.9,4.0,6.0,0.0,12.0,147.0,196.0,239.0,68.3,48.0,16.0,13.0,30.0,42.0,36.0,2.0,12.0,75.0
