,Year,Round,H/A?,H/A Win?,Points For,Points Against,Margin,"Team Won? (1=W, 0=L)",Team_against_ID,Kicks,Handballs,Disposals,Kick to HB Ratio,Marks,Tackles,Hitouts,Frees For,Frees Against,Goals Kicked,Goal Assists1,Behinds Kicked,Rushed Behinds,Scoring Shots,Conversion %,Disposals Per Goal,Disposals Per Scoring Shot,Clearances1,Clangers1,Rebound 50s1,Inside 50s,In50s Per Scoring Shot,In50s Per Goal,% In50s Score,% In50s Goal,Height,Weight,Age,Av Games,<50 Games,50-99 Games,100-149 Games,>150 Games,Contested Poss,Uncontested Poss,Effective Disposals,Disposal Efficiency,Clangers2,Contested Marks,Marks Inside 50,Clearances2,Rebound 50s2,1%ers,Bounces,Goals Assists2,Goal Assist %,Kicks (O),Handballs (O),Disposals (O),Kick to HB Ratio (O),Marks (O),Tackles(O),Hitouts(O),Frees For(O),Frees Against(O),Goals Kicked(O),Goal Assists1(O),Behinds Kicked(O),Rushed Behinds(O),Scoring Shots(O),Conversion %(O),Disposals Per Goal(O),Disposals Per Scoring Shot(O),Clearances1(O),Clangers1(O),Rebound 50s1(O),Inside 50s(O),In50s Per Scoring Shot(O),In50s Per Goal(O),% In50s Score(O),% In50s Goal(O),Height(O),Weight(O),Age(O),Av Games(O),<50 Games(O),50-99 Games(O),100-149 Games(O),>150 Games(O),Contested Poss(O),Uncontested Poss(O),Effective Disposals(O),Disposal Efficiency(O),Clangers2(O),Contested Marks(O),Marks Inside 50(O),Clearances2(O),Rebound 50s2(O),1%ers(O),Bounces(O),Goals Assists2(O),Goal Assist %(O)
9844,2019.0,15.0,0.0,1.0,70.0,103.0,-33.0,0.0,14.0,249.0,121.0,370.0,2.06,147.0,42.0,34.0,22.0,20.0,10.0,9.0,8.0,2.0,20.0,50.0,37.0,18.5,36.0,41.0,31.0,48.0,2.4,4.8,37.5,20.8,187.5,85.2,23.91,66.9,10.0,7.0,3.0,2.0,126.0,250.0,287.0,77.6,41.0,10.0,13.0,36.0,31.0,44.0,4.0,9.0,90.0,200.0,177.0,377.0,1.13,101.0,59.0,27.0,20.0,22.0,16.0,10.0,5.0,2.0,23.0,69.6,23.56,16.39,24.0,51.0,38.0,48.0,2.09,3.0,43.8,33.3,185.8,85.6,25.49,106.9,6.0,5.0,5.0,6.0,135.0,241.0,279.0,74.0,51.0,13.0,12.0,24.0,38.0,47.0,3.0,10.0,62.5
9854,2019.0,16.0,1.0,0.0,73.0,112.0,-39.0,0.0,12.0,198.0,141.0,339.0,1.4,83.0,92.0,38.0,16.0,25.0,11.0,8.0,5.0,2.0,18.0,61.1,30.82,18.83,38.0,59.0,40.0,49.0,2.72,4.45,32.7,22.4,187.7,85.5,23.8,65.0,10.0,6.0,5.0,1.0,147.0,197.0,236.0,69.6,59.0,12.0,8.0,38.0,40.0,61.0,4.0,8.0,72.7,212.0,148.0,360.0,1.43,90.0,67.0,46.0,25.0,16.0,17.0,9.0,9.0,1.0,27.0,63.0,21.18,13.33,47.0,47.0,36.0,57.0,2.11,3.35,45.6,29.8,189.0,88.1,25.33,99.8,7.0,4.0,6.0,5.0,151.0,206.0,267.0,74.2,47.0,14.0,11.0,47.0,36.0,46.0,3.0,9.0,52.9
9861,2019.0,17.0,1.0,0.0,57.0,84.0,-27.0,0.0,7.0,205.0,136.0,341.0,1.51,82.0,86.0,39.0,14.0,26.0,8.0,3.0,7.0,2.0,17.0,47.1,42.62,20.06,43.0,48.0,42.0,46.0,2.71,5.75,32.6,17.4,187.1,85.8,24.24,75.0,8.0,7.0,4.0,3.0,142.0,194.0,244.0,71.6,48.0,13.0,8.0,43.0,42.0,59.0,0.0,3.0,37.5,208.0,170.0,378.0,1.22,76.0,75.0,36.0,26.0,14.0,12.0,10.0,8.0,4.0,24.0,50.0,31.5,15.75,38.0,47.0,35.0,56.0,2.33,4.67,35.7,21.4,188.0,89.0,26.41,127.4,8.0,2.0,3.0,9.0,159.0,212.0,274.0,72.5,47.0,13.0,11.0,38.0,35.0,56.0,2.0,10.0,83.3
9873,2019.0,18.0,0.0,0.0,116.0,89.0,27.0,1.0,18.0,240.0,150.0,390.0,1.6,112.0,53.0,38.0,18.0,27.0,17.0,16.0,12.0,2.0,31.0,54.8,22.94,12.58,40.0,53.0,39.0,46.0,1.48,2.71,63.0,37.0,187.6,85.6,24.24,73.3,8.0,7.0,4.0,3.0,134.0,258.0,302.0,77.4,53.0,6.0,17.0,40.0,39.0,51.0,5.0,16.0,94.1,212.0,153.0,365.0,1.39,83.0,48.0,30.0,27.0,18.0,14.0,10.0,4.0,1.0,19.0,73.7,26.07,19.21,35.0,58.0,29.0,54.0,2.84,3.86,33.3,25.9,187.0,85.0,24.91,89.4,7.0,4.0,8.0,3.0,129.0,226.0,276.0,75.6,58.0,7.0,10.0,35.0,29.0,50.0,4.0,10.0,71.4
9878,2019.0,19.0,0.0,0.0,104.0,85.0,19.0,1.0,11.0,222.0,148.0,370.0,1.5,100.0,79.0,26.0,17.0,14.0,15.0,10.0,11.0,3.0,29.0,51.7,24.67,12.76,38.0,48.0,25.0,60.0,2.07,4.0,43.3,25.0,187.2,85.5,24.16,74.7,8.0,7.0,4.0,3.0,142.0,225.0,271.0,73.2,48.0,14.0,19.0,38.0,25.0,42.0,8.0,10.0,66.7,192.0,140.0,332.0,1.37,75.0,63.0,44.0,14.0,18.0,13.0,8.0,4.0,3.0,20.0,65.0,25.54,16.6,31.0,54.0,45.0,39.0,1.95,3.0,43.6,33.3,187.8,87.6,25.16,91.5,6.0,10.0,4.0,2.0,133.0,187.0,225.0,67.8,54.0,10.0,8.0,31.0,45.0,53.0,1.0,8.0,61.5
9888,2019.0,20.0,1.0,0.0,70.0,92.0,-22.0,0.0,1.0,210.0,137.0,347.0,1.53,101.0,54.0,34.0,15.0,22.0,10.0,5.0,8.0,2.0,20.0,50.0,34.7,17.35,42.0,55.0,32.0,53.0,2.65,5.3,34.0,18.9,187.5,85.2,24.8,68.8,10.0,5.0,5.0,2.0,139.0,209.0,245.0,70.6,55.0,12.0,9.0,42.0,32.0,53.0,5.0,5.0,50.0,244.0,162.0,406.0,1.51,129.0,66.0,34.0,22.0,15.0,14.0,7.0,6.0,2.0,22.0,63.6,29.0,18.45,31.0,52.0,41.0,46.0,2.09,3.29,43.5,30.4,186.5,86.4,26.8,132.6,3.0,6.0,5.0,8.0,138.0,266.0,297.0,73.2,52.0,11.0,11.0,31.0,41.0,36.0,1.0,7.0,50.0
9898,2019.0,21.0,0.0,0.0,72.0,69.0,3.0,1.0,6.0,233.0,164.0,397.0,1.42,109.0,63.0,18.0,18.0,16.0,10.0,9.0,9.0,3.0,22.0,45.5,39.7,18.05,34.0,59.0,40.0,57.0,2.59,5.7,33.3,17.5,187.0,85.3,24.49,83.3,8.0,5.0,5.0,4.0,150.0,240.0,285.0,71.8,59.0,14.0,11.0,34.0,40.0,44.0,3.0,9.0,90.0,195.0,160.0,355.0,1.22,76.0,61.0,58.0,16.0,18.0,10.0,8.0,6.0,3.0,19.0,52.6,35.5,18.68,43.0,52.0,46.0,51.0,2.68,5.1,31.4,19.6,186.1,85.7,24.41,83.8,11.0,4.0,4.0,3.0,133.0,222.0,250.0,70.4,52.0,9.0,9.0,43.0,46.0,68.0,0.0,8.0,80.0
9902,2019.0,22.0,1.0,0.0,68.0,78.0,-10.0,0.0,3.0,212.0,150.0,362.0,1.41,81.0,64.0,36.0,22.0,14.0,10.0,7.0,8.0,0.0,18.0,55.6,36.2,20.11,45.0,39.0,45.0,54.0,3.0,5.4,33.3,18.5,187.2,86.1,25.0,91.7,7.0,5.0,5.0,5.0,143.0,212.0,272.0,75.1,39.0,10.0,11.0,45.0,45.0,62.0,8.0,7.0,70.0,228.0,143.0,371.0,1.59,103.0,73.0,28.0,14.0,22.0,11.0,10.0,10.0,2.0,23.0,47.8,33.73,16.13,33.0,51.0,42.0,58.0,2.52,5.27,36.2,19.0,186.5,84.7,25.0,94.5,8.0,7.0,2.0,5.0,147.0,219.0,267.0,72.0,51.0,20.0,13.0,33.0,42.0,56.0,11.0,10.0,90.9
9918,2019.0,23.0,1.0,0.0,64.0,109.0,-45.0,0.0,16.0,200.0,144.0,344.0,1.39,81.0,50.0,36.0,22.0,20.0,8.0,5.0,13.0,3.0,24.0,33.3,43.0,14.33,35.0,51.0,34.0,49.0,2.04,6.12,42.9,16.3,187.8,87.0,25.49,96.5,6.0,5.0,6.0,5.0,127.0,209.0,250.0,72.7,51.0,10.0,11.0,35.0,34.0,39.0,2.0,5.0,62.5,230.0,132.0,362.0,1.74,109.0,54.0,19.0,21.0,22.0,17.0,14.0,6.0,1.0,24.0,70.8,21.29,15.08,33.0,56.0,40.0,51.0,2.12,3.0,45.1,33.3,187.8,86.6,25.33,112.8,7.0,6.0,3.0,6.0,127.0,221.0,278.0,76.8,56.0,16.0,15.0,33.0,40.0,42.0,8.0,14.0,82.4
9934,2020.0,1.0,1.0,0.0,54.0,56.0,-2.0,0.0,12.0,167.0,133.0,300.0,1.26,51.0,72.0,26.0,17.0,21.0,7.0,5.0,11.0,1.0,19.0,36.8,42.86,15.79,25.0,50.0,36.0,40.0,2.11,5.71,45.0,17.5,187.1,84.8,25.16,89.9,8.0,6.0,4.0,4.0,125.0,163.0,196.0,65.3,50.0,8.0,13.0,25.0,36.0,47.0,3.0,5.0,71.4,155.0,119.0,274.0,1.3,51.0,51.0,28.0,21.0,17.0,8.0,8.0,7.0,1.0,16.0,50.0,34.25,17.12,30.0,46.0,30.0,44.0,2.75,5.5,34.1,18.2,189.0,87.7,26.16,108.6,6.0,4.0,6.0,6.0,130.0,144.0,195.0,71.2,46.0,6.0,12.0,30.0,30.0,40.0,1.0,8.0,100.0
10134,2020.0,2.0,0.0,0.0,88.0,49.0,39.0,1.0,18.0,204.0,132.0,336.0,1.55,92.0,57.0,49.0,21.0,15.0,14.0,11.0,3.0,1.0,18.0,77.8,24.0,18.67,32.0,44.0,32.0,40.0,2.22,2.86,42.5,35.0,187.6,84.8,25.8,84.2,10.0,5.0,3.0,4.0,127.0,209.0,246.0,73.2,44.0,8.0,11.0,32.0,32.0,33.0,3.0,11.0,78.6,142.0,177.0,319.0,0.8,55.0,49.0,12.0,15.0,21.0,7.0,4.0,6.0,1.0,14.0,50.0,45.57,22.79,29.0,58.0,25.0,39.0,2.79,5.57,33.3,17.9,187.9,85.5,24.8,71.6,10.0,5.0,6.0,1.0,115.0,205.0,228.0,71.5,58.0,9.0,9.0,29.0,25.0,44.0,3.0,4.0,57.1
10138,2020.0,3.0,1.0,0.0,37.0,81.0,-44.0,0.0,4.0,185.0,120.0,305.0,1.54,95.0,43.0,29.0,19.0,17.0,5.0,3.0,6.0,1.0,12.0,41.7,61.0,25.42,21.0,48.0,28.0,34.0,2.83,6.8,32.4,14.7,188.1,85.3,24.8,77.5,11.0,5.0,3.0,3.0,109.0,197.0,227.0,74.4,48.0,8.0,5.0,21.0,28.0,41.0,3.0,3.0,60.0,194.0,153.0,347.0,1.27,101.0,55.0,34.0,17.0,19.0,12.0,8.0,9.0,0.0,21.0,57.1,28.92,16.52,32.0,47.0,27.0,40.0,1.9,3.33,52.5,30.0,189.0,86.9,26.0,102.9,8.0,3.0,6.0,5.0,112.0,234.0,267.0,76.9,47.0,11.0,8.0,32.0,27.0,49.0,0.0,8.0,66.7
10147,2020.0,4.0,0.0,0.0,93.0,67.0,26.0,1.0,14.0,183.0,132.0,315.0,1.39,82.0,51.0,31.0,15.0,15.0,15.0,9.0,3.0,0.0,18.0,83.3,21.0,17.5,33.0,47.0,28.0,38.0,2.11,2.53,47.4,39.5,188.0,85.9,24.33,71.4,11.0,6.0,3.0,2.0,118.0,186.0,222.0,70.5,47.0,12.0,10.0,33.0,28.0,36.0,0.0,9.0,60.0,149.0,164.0,313.0,0.91,62.0,51.0,26.0,15.0,15.0,10.0,9.0,7.0,0.0,17.0,58.8,31.3,18.41,29.0,53.0,23.0,39.0,2.29,3.9,43.6,25.6,185.1,85.3,26.49,123.2,5.0,6.0,2.0,9.0,118.0,202.0,221.0,70.6,53.0,6.0,8.0,29.0,23.0,47.0,1.0,9.0,90.0
10182,2020.0,5.0,1.0,1.0,73.0,55.0,18.0,1.0,3.0,185.0,103.0,288.0,1.8,90.0,37.0,23.0,19.0,18.0,11.0,7.0,6.0,1.0,18.0,61.1,26.18,16.0,26.0,37.0,25.0,40.0,2.22,3.64,42.5,27.5,188.0,86.0,24.66,76.7,9.0,7.0,3.0,3.0,101.0,185.0,220.0,76.4,37.0,14.0,18.0,26.0,25.0,35.0,7.0,7.0,63.6,172.0,95.0,267.0,1.81,84.0,36.0,26.0,18.0,19.0,8.0,5.0,6.0,1.0,15.0,53.3,33.38,17.8,22.0,51.0,29.0,33.0,2.2,4.12,42.4,24.2,188.6,86.9,26.0,105.2,8.0,5.0,4.0,5.0,100.0,168.0,204.0,76.4,51.0,13.0,10.0,22.0,29.0,35.0,1.0,5.0,62.5
10211,2020.0,6.0,1.0,0.0,73.0,79.0,-6.0,0.0,6.0,165.0,105.0,270.0,1.57,66.0,32.0,35.0,15.0,22.0,11.0,3.0,7.0,0.0,18.0,61.1,24.55,15.0,30.0,41.0,31.0,40.0,2.22,3.64,45.0,27.5,188.0,86.0,24.49,72.1,9.0,8.0,3.0,2.0,111.0,151.0,194.0,71.9,41.0,6.0,7.0,30.0,31.0,33.0,6.0,3.0,27.3,181.0,112.0,293.0,1.62,89.0,33.0,27.0,22.0,15.0,12.0,9.0,5.0,2.0,19.0,63.2,24.42,15.42,30.0,40.0,28.0,43.0,2.26,3.58,39.5,27.9,187.7,87.9,25.8,82.9,9.0,7.0,2.0,4.0,106.0,184.0,229.0,78.2,40.0,10.0,13.0,30.0,28.0,41.0,0.0,9.0,75.0
10226,2020.0,7.0,1.0,1.0,78.0,55.0,23.0,1.0,1.0,175.0,82.0,257.0,2.13,62.0,60.0,34.0,19.0,29.0,12.0,6.0,3.0,3.0,18.0,66.7,21.42,14.28,36.0,59.0,31.0,35.0,1.94,2.92,42.9,34.3,188.0,86.0,24.74,81.5,8.0,8.0,3.0,3.0,119.0,130.0,175.0,68.1,59.0,9.0,4.0,36.0,31.0,38.0,0.0,6.0,50.0,166.0,120.0,286.0,1.38,62.0,49.0,29.0,29.0,19.0,8.0,2.0,5.0,2.0,15.0,53.3,35.75,19.07,31.0,51.0,23.0,40.0,2.67,5.0,32.5,20.0,186.8,85.1,25.33,84.9,10.0,2.0,4.0,6.0,114.0,165.0,204.0,71.3,51.0,13.0,6.0,31.0,23.0,43.0,0.0,2.0,25.0
10231,2020.0,8.0,1.0,1.0,73.0,44.0,29.0,1.0,13.0,186.0,108.0,294.0,1.72,63.0,44.0,40.0,21.0,15.0,12.0,4.0,1.0,0.0,13.0,92.3,24.5,22.62,42.0,57.0,28.0,41.0,3.15,3.42,31.7,29.3,188.1,85.4,25.24,83.2,8.0,7.0,4.0,3.0,129.0,154.0,200.0,68.0,57.0,6.0,4.0,42.0,28.0,47.0,2.0,4.0,33.3,158.0,109.0,267.0,1.45,58.0,44.0,16.0,15.0,21.0,6.0,6.0,7.0,1.0,14.0,42.9,44.5,19.07,30.0,59.0,29.0,36.0,2.57,6.0,36.1,16.7,188.4,84.1,25.41,104.7,8.0,5.0,4.0,5.0,118.0,146.0,179.0,67.0,59.0,12.0,9.0,30.0,29.0,58.0,2.0,6.0,100.0
10241,2020.0,9.0,0.0,0.0,101.0,48.0,53.0,1.0,16.0,192.0,119.0,311.0,1.61,70.0,73.0,35.0,15.0,17.0,15.0,13.0,10.0,1.0,26.0,57.7,20.73,11.96,38.0,55.0,29.0,54.0,2.08,3.6,46.3,27.8,188.7,85.4,25.16,83.3,9.0,6.0,3.0,4.0,132.0,174.0,218.0,70.1,55.0,13.0,10.0,38.0,29.0,48.0,11.0,13.0,86.7,167.0,130.0,297.0,1.28,52.0,51.0,37.0,17.0,15.0,6.0,4.0,10.0,2.0,18.0,33.3,49.5,16.5,35.0,55.0,38.0,36.0,2.0,6.0,44.4,16.7,186.5,83.8,24.49,77.0,8.0,6.0,6.0,2.0,131.0,161.0,187.0,63.0,55.0,8.0,11.0,35.0,38.0,54.0,0.0,4.0,66.7
10250,2020.0,10.0,1.0,1.0,78.0,74.0,4.0,1.0,8.0,194.0,119.0,313.0,1.63,80.0,42.0,28.0,18.0,19.0,12.0,6.0,4.0,2.0,18.0,66.7,26.08,17.39,21.0,44.0,39.0,47.0,2.61,3.92,34.0,25.5,188.3,85.7,24.49,73.0,10.0,7.0,3.0,2.0,131.0,182.0,227.0,72.5,44.0,14.0,8.0,21.0,39.0,53.0,5.0,6.0,50.0,179.0,135.0,314.0,1.33,52.0,51.0,27.0,19.0,18.0,11.0,5.0,7.0,1.0,19.0,57.9,28.55,16.53,36.0,47.0,34.0,51.0,2.68,4.64,35.3,21.6,187.5,85.3,24.0,75.1,9.0,6.0,5.0,2.0,136.0,168.0,220.0,70.1,47.0,11.0,6.0,36.0,34.0,37.0,2.0,5.0,45.5
10256,2020.0,11.0,0.0,1.0,34.0,93.0,-59.0,0.0,7.0,151.0,116.0,267.0,1.3,51.0,37.0,28.0,13.0,14.0,4.0,3.0,7.0,3.0,14.0,28.6,66.75,19.07,31.0,36.0,25.0,43.0,3.07,10.75,25.6,9.3,188.0,85.1,24.24,67.0,11.0,6.0,3.0,2.0,119.0,152.0,173.0,64.8,36.0,6.0,7.0,31.0,25.0,47.0,3.0,3.0,75.0,197.0,126.0,323.0,1.56,100.0,60.0,30.0,14.0,13.0,14.0,9.0,8.0,1.0,23.0,60.9,23.07,14.04,31.0,32.0,37.0,40.0,1.74,2.86,55.0,35.0,188.6,89.3,27.66,139.1,4.0,5.0,3.0,10.0,110.0,205.0,249.0,77.1,32.0,14.0,14.0,31.0,37.0,38.0,1.0,9.0,64.3
10266,2020.0,12.0,0.0,0.0,68.0,33.0,35.0,1.0,5.0,191.0,107.0,298.0,1.79,98.0,38.0,34.0,11.0,11.0,10.0,6.0,6.0,2.0,18.0,55.6,29.8,16.56,25.0,42.0,37.0,37.0,2.06,3.7,43.2,27.0,187.8,84.2,24.66,77.9,10.0,5.0,4.0,3.0,107.0,192.0,208.0,69.8,42.0,8.0,18.0,25.0,37.0,41.0,11.0,6.0,60.0,172.0,135.0,307.0,1.27,80.0,37.0,22.0,11.0,11.0,5.0,5.0,3.0,0.0,8.0,62.5,61.4,38.38,30.0,47.0,27.0,42.0,5.25,8.4,19.0,11.9,187.0,87.5,24.66,67.2,9.0,8.0,3.0,2.0,90.0,209.0,236.0,76.9,47.0,3.0,9.0,30.0,27.0,39.0,7.0,5.0,100.0
10275,2020.0,13.0,1.0,0.0,48.0,50.0,-2.0,0.0,2.0,166.0,105.0,271.0,1.58,63.0,68.0,29.0,11.0,11.0,7.0,6.0,6.0,0.0,13.0,53.8,38.71,20.85,25.0,42.0,31.0,39.0,3.0,5.57,33.3,17.9,188.6,86.0,25.16,84.1,9.0,5.0,5.0,3.0,110.0,156.0,188.0,69.4,42.0,9.0,8.0,25.0,31.0,31.0,12.0,6.0,85.7,163.0,108.0,271.0,1.51,75.0,42.0,21.0,11.0,11.0,6.0,3.0,12.0,2.0,20.0,30.0,45.17,13.55,23.0,35.0,31.0,38.0,1.9,6.33,47.4,15.8,188.5,87.7,25.0,97.7,4.0,8.0,6.0,4.0,108.0,157.0,190.0,70.1,35.0,14.0,13.0,23.0,31.0,40.0,0.0,3.0,50.0
10283,2020.0,14.0,1.0,0.0,49.0,52.0,-3.0,0.0,11.0,170.0,112.0,282.0,1.52,73.0,47.0,31.0,11.0,9.0,7.0,3.0,5.0,2.0,14.0,50.0,40.29,20.14,29.0,35.0,21.0,46.0,3.29,6.57,26.1,15.2,187.9,85.0,24.91,80.9,10.0,5.0,4.0,3.0,105.0,171.0,212.0,75.2,35.0,11.0,7.0,29.0,21.0,32.0,9.0,3.0,42.9,171.0,116.0,287.0,1.47,81.0,36.0,30.0,9.0,11.0,8.0,6.0,2.0,2.0,12.0,66.7,35.88,23.92,23.0,40.0,39.0,30.0,2.5,3.75,33.3,26.7,187.7,88.4,25.74,96.0,6.0,8.0,5.0,3.0,116.0,169.0,210.0,73.2,40.0,12.0,4.0,23.0,39.0,44.0,0.0,6.0,75.0
10293,2020.0,16.0,0.0,0.0,80.0,66.0,14.0,1.0,10.0,205.0,109.0,314.0,1.88,112.0,34.0,30.0,12.0,8.0,11.0,10.0,11.0,3.0,25.0,44.0,28.55,12.56,25.0,33.0,31.0,43.0,1.72,3.91,51.2,25.6,187.8,85.6,25.16,80.0,10.0,6.0,3.0,3.0,90.0,218.0,247.0,78.7,33.0,11.0,15.0,25.0,31.0,33.0,2.0,10.0,90.9,159.0,127.0,286.0,1.25,71.0,32.0,18.0,8.0,12.0,9.0,7.0,11.0,1.0,21.0,42.9,31.78,13.62,24.0,36.0,30.0,42.0,2.0,4.67,47.6,21.4,187.4,84.0,24.8,89.5,10.0,4.0,2.0,6.0,95.0,183.0,214.0,74.8,36.0,13.0,10.0,24.0,30.0,28.0,2.0,7.0,77.8
10300,2020.0,17.0,0.0,1.0,50.0,65.0,-15.0,0.0,17.0,174.0,111.0,285.0,1.57,47.0,58.0,36.0,16.0,15.0,6.0,2.0,11.0,3.0,20.0,30.0,47.5,14.25,40.0,57.0,29.0,44.0,2.2,7.33,38.6,13.6,187.4,84.5,25.0,85.3,9.0,6.0,4.0,3.0,123.0,146.0,177.0,62.1,57.0,4.0,5.0,40.0,29.0,59.0,3.0,2.0,33.3,180.0,90.0,270.0,2.0,69.0,45.0,36.0,15.0,16.0,9.0,7.0,9.0,2.0,20.0,45.0,30.0,13.5,30.0,45.0,37.0,39.0,1.95,4.33,46.2,23.1,189.2,88.7,25.58,101.5,8.0,5.0,2.0,7.0,124.0,139.0,180.0,66.7,45.0,15.0,11.0,30.0,37.0,70.0,0.0,7.0,77.8
10310,2020.0,18.0,0.0,0.0,82.0,30.0,52.0,1.0,9.0,183.0,74.0,257.0,2.47,66.0,39.0,36.0,16.0,10.0,12.0,4.0,7.0,3.0,22.0,54.5,21.42,11.68,36.0,36.0,30.0,48.0,2.18,4.0,39.6,25.0,188.3,86.1,25.33,97.1,7.0,7.0,4.0,4.0,108.0,144.0,187.0,72.8,36.0,6.0,6.0,36.0,30.0,35.0,4.0,4.0,33.3,187.0,115.0,302.0,1.63,102.0,36.0,15.0,10.0,16.0,3.0,1.0,10.0,2.0,15.0,20.0,100.67,20.13,24.0,47.0,36.0,33.0,2.2,11.0,39.4,9.1,188.4,87.5,25.74,95.4,6.0,7.0,4.0,5.0,99.0,195.0,202.0,66.9,47.0,10.0,9.0,24.0,36.0,51.0,0.0,1.0,33.3
10320,2020.0,25.0,0.0,0.0,67.0,64.0,3.0,1.0,18.0,184.0,101.0,285.0,1.82,88.0,32.0,31.0,8.0,15.0,10.0,7.0,7.0,0.0,17.0,58.8,28.5,16.76,24.0,46.0,40.0,35.0,2.06,3.5,48.6,28.6,187.7,85.5,25.58,101.1,6.0,7.0,5.0,4.0,112.0,177.0,215.0,75.4,46.0,21.0,12.0,24.0,40.0,43.0,6.0,7.0,70.0,175.0,122.0,297.0,1.43,75.0,41.0,9.0,15.0,8.0,9.0,4.0,10.0,0.0,19.0,47.4,33.0,15.63,26.0,27.0,24.0,50.0,2.63,5.56,38.0,18.0,187.9,85.6,25.24,95.6,6.0,5.0,8.0,3.0,110.0,179.0,223.0,75.1,27.0,13.0,9.0,26.0,24.0,49.0,3.0,4.0,44.4
10322,2020.0,26.0,1.0,0.0,49.0,80.0,-31.0,0.0,14.0,177.0,131.0,308.0,1.35,77.0,38.0,26.0,15.0,19.0,6.0,5.0,9.0,4.0,19.0,31.6,51.33,16.21,26.0,46.0,38.0,40.0,2.11,6.67,37.5,15.0,187.4,85.0,25.24,92.0,7.0,7.0,4.0,4.0,117.0,186.0,214.0,69.5,46.0,8.0,7.0,26.0,38.0,32.0,2.0,5.0,83.3,184.0,145.0,329.0,1.27,72.0,48.0,16.0,19.0,15.0,12.0,8.0,6.0,2.0,20.0,60.0,27.42,16.45,29.0,51.0,34.0,52.0,2.6,4.33,34.6,23.1,185.5,86.2,27.8,131.0,4.0,6.0,3.0,9.0,123.0,203.0,243.0,73.9,51.0,9.0,8.0,29.0,34.0,50.0,2.0,8.0,66.7
10334,2021.0,1.0,1.0,1.0,86.0,78.0,8.0,1.0,9.0,235.0,116.0,351.0,2.03,56.0,72.0,38.0,14.0,29.0,13.0,7.0,5.0,3.0,21.0,61.9,27.0,16.71,49.0,78.0,55.0,58.0,2.76,4.46,31.0,22.4,187.1,84.9,25.0,70.0,9.0,9.0,3.0,1.0,139.0,188.0,232.0,66.1,78.0,1.0,8.0,49.0,55.0,69.0,4.0,7.0,53.8,218.0,152.0,370.0,1.43,60.0,46.0,47.0,30.0,14.0,11.0,9.0,9.0,3.0,23.0,47.8,33.64,16.09,40.0,67.0,43.0,68.0,2.96,6.18,29.4,16.2,188.8,86.5,25.0,79.1,9.0,6.0,2.0,5.0,169.0,190.0,252.0,68.1,67.0,12.0,8.0,40.0,43.0,70.0,5.0,9.0,81.8
10340,2021.0,2.0,0.0,1.0,73.0,91.0,-18.0,0.0,11.0,224.0,140.0,364.0,1.6,104.0,56.0,17.0,15.0,14.0,11.0,6.0,7.0,0.0,18.0,61.1,33.09,20.22,34.0,63.0,42.0,53.0,2.94,4.82,34.0,20.8,187.6,85.0,24.8,71.2,10.0,7.0,5.0,1.0,118.0,235.0,260.0,71.4,63.0,9.0,12.0,34.0,42.0,61.0,9.0,6.0,54.5,232.0,163.0,395.0,1.42,115.0,57.0,52.0,14.0,15.0,12.0,5.0,16.0,3.0,31.0,38.7,32.92,12.74,34.0,53.0,41.0,54.0,1.74,4.5,51.9,22.2,186.5,85.9,25.16,95.2,6.0,6.0,5.0,5.0,132.0,262.0,292.0,73.9,53.0,6.0,17.0,34.0,41.0,35.0,3.0,5.0,41.7
10349,2021.0,3.0,1.0,0.0,68.0,143.0,-75.0,0.0,5.0,192.0,134.0,326.0,1.43,95.0,32.0,31.0,18.0,22.0,9.0,7.0,13.0,1.0,23.0,39.1,36.22,14.17,27.0,62.0,32.0,53.0,2.3,5.89,41.5,17.0,187.3,85.3,25.24,83.2,6.0,9.0,7.0,1.0,120.0,201.0,238.0,73.0,62.0,19.0,15.0,27.0,32.0,35.0,4.0,7.0,77.8,255.0,188.0,443.0,1.36,136.0,54.0,22.0,22.0,18.0,22.0,19.0,10.0,1.0,33.0,66.7,20.14,13.42,33.0,54.0,44.0,56.0,1.7,2.55,57.1,39.3,186.9,84.8,24.24,63.0,13.0,5.0,3.0,2.0,124.0,308.0,358.0,80.8,54.0,9.0,17.0,33.0,44.0,51.0,3.0,19.0,86.4
10357,2021.0,4.0,0.0,0.0,102.0,82.0,20.0,1.0,17.0,254.0,150.0,404.0,1.69,115.0,69.0,32.0,21.0,23.0,15.0,11.0,11.0,1.0,27.0,55.6,26.93,14.96,45.0,69.0,22.0,53.0,1.96,3.53,49.1,28.3,188.0,85.5,25.0,81.3,6.0,8.0,7.0,1.0,152.0,249.0,293.0,72.5,69.0,7.0,11.0,45.0,22.0,52.0,5.0,11.0,73.3,208.0,117.0,325.0,1.78,103.0,53.0,45.0,23.0,21.0,13.0,6.0,2.0,2.0,17.0,76.5,25.0,19.12,30.0,68.0,37.0,36.0,2.12,2.77,41.7,36.1,188.2,87.9,26.24,115.9,7.0,5.0,3.0,8.0,129.0,187.0,232.0,71.4,68.0,16.0,9.0,30.0,37.0,47.0,2.0,6.0,46.2
